listing_id,host_name,last_review,price,nbhood_full,monthly_price,description,room_type,borough,price_range,labels
21592051,Maya,2019-06-24,219.0,"Brooklyn, Williamsburg",6570.0,Sunny Penthouse by Waterfront Park and Subway!!,entire home/apt,Brooklyn,$176-350,Expensive
21592157,Jonathan,2019-06-21,130.0,"Manhattan, East Harlem",3900.0,"Your private home in Manhattan, Upper Eastside.",private room,Manhattan,$70-175,Average
21592694,Adriana,2019-06-30,48.0,"Queens, Flushing",1440.0,"Private Peaceful room in Flushing/Auburndale, NY",private room,Queens,$0-69,Budget
21593310,Asad,2019-07-06,60.0,"Queens, East Elmhurst",1800.0,"STEPS TO LGA, near CITIFIELD, JFK MANHATTAN(RM #2)",private room,Queens,$0-69,Budget
21594210,Andrew,2019-07-02,48.0,"Brooklyn, Cypress Hills",1440.0,It's a Beautiful Day in Bed-Stuy!,private room,Brooklyn,$0-69,Budget
21596214,Page,2019-05-13,116.0,"Manhattan, Upper West Side",3480.0,Broadway Studio,entire home/apt,Manhattan,$70-175,Average
21596520,Shareef,2019-07-02,55.0,"Manhattan, Harlem",1650.0,In Historic Harlem near the Hudson River!,private room,Manhattan,$0-69,Budget
21596559,Ada,2019-07-07,55.0,"Queens, Flushing",1650.0,佳源家庭旅馆,private room,Queens,$0-69,Budget
21596854,Ada,2019-06-03,85.0,"Queens, Flushing",2550.0,佳源家庭旅馆套房,private room,Queens,$70-175,Average
21597684,Laura,2019-05-07,80.0,"Manhattan, East Village",2400.0,Room on st marks place (women only),private room,Manhattan,$70-175,Average
21598186,Aidana,2019-06-24,40.0,"Queens, Richmond Hill",1200.0,2 Bedroom Private Space Near Subway,entire home/apt,Queens,$0-69,Budget
21602731,Kay,2019-06-17,75.0,"Bronx, Edenwald",2250.0,Spacious 1 bedroom Apartment w/ 2 beds,entire home/apt,Bronx,$70-175,Average
21604823,Samantha,2019-07-01,70.0,"Brooklyn, Gowanus",2100.0,Cute and Comfortable Bedroom in Gowanus,private room,Brooklyn,$70-175,Average
21605900,Victor,2019-07-03,35.0,"Manhattan, Washington Heights",1050.0,Only 25 min to Times Square,private room,Manhattan,$0-69,Budget
21607905,Kasey,2019-06-21,80.0,"Manhattan, Harlem",2400.0,Lenox Suit Hotel Themed Studio,entire home/apt,Manhattan,$70-175,Average
21608855,J.R.,2019-06-19,75.0,"Brooklyn, Bushwick",2250.0,The Cozy Bushwick Modern (Room B),private room,Brooklyn,$70-175,Average
21609205,Andrew,2019-07-01,48.0,"Brooklyn, Bedford-Stuyvesant",1440.0,It's Always Sunny in Bed-Stuy!,private room,Brooklyn,$0-69,Budget
21609424,Tony,2019-07-07,40.0,"Queens, Astoria",1200.0,"Cozy private room Astoria 10min to LGA, Manhattan",private room,Queens,$0-69,Budget
21609701,Muni,2019-05-25,379.0,"Manhattan, Midtown",11370.0,*Beautiful 2BR*Flatiron*Best Location*Near Subway*,entire home/apt,Manhattan,>$350,Extravagant
21609824,Devi,2019-01-15,50.0,"Bronx, Parkchester",1500.0,Room in house with WIFI and Netflix,private room,Bronx,$0-69,Budget
21610946,Amy,2019-07-01,62.0,"Brooklyn, Prospect Heights",1860.0,Cozy Light-Filled Prospect Heights Apartment,private room,Brooklyn,$0-69,Budget
21612477,Patricia,2019-02-11,75.0,"Queens, Ozone Park",2250.0,HOME SWEET HOME,private room,Queens,$70-175,Average
21616841,Stephen,2019-07-03,66.0,"Brooklyn, Crown Heights",1980.0,Spacious 1.5 Bed Duplex With Private Backyard,entire home/apt,Brooklyn,$0-69,Budget
21618858,Kelly,2019-07-06,65.0,"Brooklyn, Bushwick",1950.0,Bushwick Private entrance Duplex apt skyline view,private room,Brooklyn,$0-69,Budget
21619569,Sydney,2019-06-30,128.0,"Queens, Jamaica",3840.0,Modern 3BR/2Bath Home 10 mins From JFK,entire home/apt,Queens,$70-175,Average
21620762,Edgar,2019-07-02,150.0,"Manhattan, East Harlem",4500.0,1 Bedroom apartment,entire home/apt,Manhattan,$70-175,Average
21621926,Ana,2019-03-15,40.0,"Queens, Woodside",1200.0,Cozy in NYC. 10 mins to LGA /15 to Manhattan,private room,Queens,$0-69,Budget
21623610,Faye,2019-06-08,30.0,"Staten Island, Tompkinsville",900.0,Small Guestroom 30 mins to Downtown Manhattan,private room,Staten Island,$0-69,Budget
21624428,Gabriella,2019-06-30,199.0,"Manhattan, Upper West Side",5970.0,Quiet Upper West Side Brownstone Oasis,entire home/apt,Manhattan,$176-350,Expensive
21624567,Mariya,2019-06-30,100.0,"Brooklyn, Bay Ridge",3000.0,Cosy warm room in Bay ridge apartment,private room,Brooklyn,$70-175,Average
21625502,Melissa,2019-06-12,265.0,"Brooklyn, Bedford-Stuyvesant",7950.0,Bed-Stuy Apt for Groups,entire home/apt,Brooklyn,$176-350,Expensive
21627791,Matt,2019-05-24,60.0,"Manhattan, Upper West Side",1800.0,Bright & Inspiring Experience,shared room,Manhattan,$0-69,Budget
21628066,Matt,2019-06-23,60.0,"Manhattan, Upper West Side",1800.0,Cozy & Inspiring Experience,shared room,Manhattan,$0-69,Budget
21628183,Max,2019-01-03,33.0,"Manhattan, Lower East Side",990.0,Cozy Manhattan male room for a long term IV,shared room,Manhattan,$0-69,Budget
21629318,Jessica,2019-05-30,80.0,"Manhattan, Harlem",2400.0,Studio Suite in Shared Space,private room,Manhattan,$70-175,Average
21630372,Marisol,2019-07-01,60.0,"Queens, Jackson Heights",1800.0,Beautiful and confortable room,private room,Queens,$0-69,Budget
21631581,Justin,2019-06-03,125.0,"Brooklyn, Williamsburg",3750.0,Bright 1BR Apartment in the Heart of Williamsburg,entire home/apt,Brooklyn,$70-175,Average
21632527,John,2019-06-27,64.0,"Brooklyn, Bedford-Stuyvesant",1920.0,Brooklyn NYC,private room,Brooklyn,$0-69,Budget
21632690,Jon  &  Tina,2019-05-27,149.0,"Brooklyn, Windsor Terrace",4470.0,3BR Townhouse w BBQ - near Subway & Prospect Park,entire home/apt,Brooklyn,$70-175,Average
21632846,Linda,2019-06-30,99.0,"Queens, Flushing",2970.0,"Large, beautiful and elegant, clean studio舒适洁净的保证",entire home/apt,Queens,$70-175,Average
21633212,John,2019-06-16,225.0,"Manhattan, Harlem",6750.0,NYC Garden Escape (2 min to subway),entire home/apt,Manhattan,$176-350,Expensive
21633295,Matt Ryan,2019-06-28,265.0,"Manhattan, Harlem",7950.0,The Pop! Art Penthouse: safe/quiet/family-friendly,entire home/apt,Manhattan,$176-350,Expensive
21633327,Sam S.,2019-06-13,200.0,"Manhattan, Hell's Kitchen",6000.0,Times Square 2BD 1st Floor,entire home/apt,Manhattan,$176-350,Expensive
21633631,Lauren,2019-01-02,150.0,"Brooklyn, Williamsburg",4500.0,Cozy studio at heart of Williamsburg,entire home/apt,Brooklyn,$70-175,Average
21634030,Keisy,2019-05-25,55.0,"Manhattan, Washington Heights",1650.0,Private Cozy Room in Uptown Manhattan,private room,Manhattan,$0-69,Budget
21634979,Kym,2019-06-09,400.0,"Manhattan, Lower East Side",12000.0,Lower East Side Entire Floor Big Bright & Spacious,entire home/apt,Manhattan,>$350,Extravagant
21635125,David,2019-05-12,90.0,"Brooklyn, Dyker Heights",2700.0,Newly Renovated One Bedroom Apartment,entire home/apt,Brooklyn,$70-175,Average
21635399,Jake,2019-06-30,220.0,"Brooklyn, Williamsburg",6600.0,Spacious 1BR w/ backyard in central Williamsburg,entire home/apt,Brooklyn,$176-350,Expensive
21635457,Fiona,2019-07-03,120.0,"Brooklyn, Bushwick",3600.0,"Entire 2 Bdrm Duplex Bushwick Brooklyn, Sleeps 6",entire home/apt,Brooklyn,$70-175,Average
21636897,Efe,2019-07-08,70.0,"Brooklyn, Canarsie",2100.0,Hazel’s Place,private room,Brooklyn,$70-175,Average
21638538,Karma,2019-06-30,169.0,"Manhattan, SoHo",5070.0,Spacious Private bedroom & private bathroom,private room,Manhattan,$70-175,Average
21640455,Jeanette,2019-06-30,75.0,"Manhattan, Washington Heights",2250.0,Spacious bedroom away from home,private room,Manhattan,$70-175,Average
21642393,Danilo,2019-06-21,139.0,"Manhattan, Washington Heights",4170.0,Lovely two bedroom apartment in Manhattan NYC,entire home/apt,Manhattan,$70-175,Average
21642995,Marco,2019-06-16,38.0,"Brooklyn, Greenpoint",1140.0,Lofted Bed in Queer Co-Living Space for Men,shared room,Brooklyn,$0-69,Budget
21643550,Carlos,2019-06-18,58.0,"Queens, Elmhurst",1740.0,*TRANQUILITY Private Room. let the birds sing !*,private room,Queens,$0-69,Budget
21643702,Anna,2019-06-16,43.0,"Brooklyn, Williamsburg",1290.0,Cozy Williamsburg/Bushwick Haven,private room,Brooklyn,$0-69,Budget
21644783,Malachi,2019-05-21,32.0,"Brooklyn, Bushwick",960.0,Cozy Room in the heart of Bushwick,private room,Brooklyn,$0-69,Budget
21646774,Asad,2019-07-06,55.0,"Queens, East Elmhurst",1650.0,"STEPS TO LGA, Near CITIFIELD, JFK MANHATTAN(RM #4)",private room,Queens,$0-69,Budget
21648143,Rasmus,2019-01-04,80.0,"Brooklyn, Bedford-Stuyvesant",2400.0,Light room with view of Manhattan skyline,private room,Brooklyn,$70-175,Average
21648513,Vika,2019-06-14,150.0,"Manhattan, Upper East Side",4500.0,Spacious Cozy Apt with Private Back Yard and a Cat,entire home/apt,Manhattan,$70-175,Average
21649172,Rebecca,2019-04-21,225.0,"Manhattan, Upper West Side",6750.0,Sanctuary on the Upper West Side of Manhattan,entire home/apt,Manhattan,$176-350,Expensive
21651023,Aleksey,2019-07-01,105.0,"Manhattan, Hell's Kitchen",3150.0,Private room two blocks from Times Square.,private room,Manhattan,$70-175,Average
21660214,Cecilia,2019-04-05,60.0,"Queens, Forest Hills",1800.0,纽约森林小丘简约文艺客舍,shared room,Queens,$0-69,Budget
21660363,Isaies,2019-06-23,75.0,"Manhattan, Harlem",2250.0,beautiful studio one step away from Central Park,entire home/apt,Manhattan,$70-175,Average
21661235,Mikaela,2019-06-01,50.0,"Brooklyn, Bedford-Stuyvesant",1500.0,Gorgeous room in Bed-Stuy/Bushwick,private room,Brooklyn,$0-69,Budget
21662950,Laura,2019-06-11,250.0,"Manhattan, Chinatown",7500.0,Charming 2bedroom Apartment in the Lower East Side,entire home/apt,Manhattan,$176-350,Expensive
21664152,Donalda,2019-06-26,110.0,"Brooklyn, Bedford-Stuyvesant",3300.0,"Bright, Clean & Cozy 1 BR close to all services..",entire home/apt,Brooklyn,$70-175,Average
21664702,Matteo,2019-06-16,95.0,"Brooklyn, Williamsburg",2850.0,Room with charming private rooftop in Williamsburg,private room,Brooklyn,$70-175,Average
21665842,Tamosin,2019-07-07,160.0,"Brooklyn, Cobble Hill",4800.0,Charming Cobble Hill Brownstone with Backyard.,entire home/apt,Brooklyn,$70-175,Average
21666229,Michael,2019-05-26,70.0,"Brooklyn, Bushwick",2100.0,Industrial Bedroom - Bushwick Luxury Building,private room,Brooklyn,$70-175,Average
21666679,Karin,2019-03-20,130.0,"Brooklyn, Columbia St",3900.0,Comfy Cobble Hill home for your NYC/Brooklyn stay.,entire home/apt,Brooklyn,$70-175,Average
21666958,Amaad,2019-04-05,80.0,"Manhattan, Financial District",2400.0,FURNISHED BEDROOM IN FIDI LOFT APARTMENT,private room,Manhattan,$70-175,Average
21667189,Sasha,2019-04-24,48.0,"Brooklyn, Bushwick",1440.0,Plant Filled Artist Duplex in Trendy Bushwick,private room,Brooklyn,$0-69,Budget
21667733,Ramond,2019-05-23,67.0,"Brooklyn, Williamsburg",2010.0,A room with a view,private room,Brooklyn,$0-69,Budget
21669322,Guillermo,2019-06-09,180.0,"Manhattan, East Village",5400.0,Comfortable & Bright Studio in the East Village,entire home/apt,Manhattan,$176-350,Expensive
21672349,Jamie,2019-06-11,98.0,"Brooklyn, Bedford-Stuyvesant",2940.0,A Bright Brooklyn Apartment With A Private Balcony,entire home/apt,Brooklyn,$70-175,Average
21675209,Aliza,2019-05-27,200.0,"Manhattan, Murray Hill",6000.0,Beautiful cozy studio in the heart of Manhattan,entire home/apt,Manhattan,$176-350,Expensive
21676358,Paul,2019-06-23,90.0,"Brooklyn, Downtown Brooklyn",2700.0,Incredible modern studio with all the amenities,entire home/apt,Brooklyn,$70-175,Average
21677053,Patty,2019-05-28,485.0,"Manhattan, Chelsea",14550.0,Luxury Chelsea penthouse w private terrace & view!,entire home/apt,Manhattan,>$350,Extravagant
21677335,Anushua,2019-06-14,43.0,"Queens, Astoria",1290.0,Comfy Crash Pad - 25 mins to Manhattan,private room,Queens,$0-69,Budget
21679463,Natalie,2019-07-05,95.0,"Brooklyn, Brownsville",2850.0,"Clean, Comfortable Home away from home",entire home/apt,Brooklyn,$70-175,Average
21680413,Liane,2019-05-25,46.0,"Brooklyn, Crown Heights",1380.0,XL Private Room In Brooklyn,private room,Brooklyn,$0-69,Budget
21680639,Robbie  &  Apples,2019-01-01,200.0,"Brooklyn, Williamsburg",6000.0,Cool & Cosy apt in best part of Williamsburg!,entire home/apt,Brooklyn,$176-350,Expensive
21682272,Bora,2019-06-07,120.0,"Brooklyn, Brooklyn Heights",3600.0,Room in Amazingly well-LIT Luxury Loft,private room,Brooklyn,$70-175,Average
21683178,John R,2019-05-21,225.0,"Manhattan, Hell's Kitchen",6750.0,Beautiful Spacious 1BR near Central Park,entire home/apt,Manhattan,$176-350,Expensive
21683372,K.C.,2019-05-31,125.0,"Manhattan, Harlem",3750.0,Beautiful apartment in great Harlem neighborhood,entire home/apt,Manhattan,$70-175,Average
21684019,Kristin,2019-06-30,55.0,"Brooklyn, Greenpoint",1650.0,Greenpoint Gem With Lovely Patio and Backyard!,entire home/apt,Brooklyn,$0-69,Budget
21688734,Johana,2019-01-08,80.0,"Brooklyn, Williamsburg",2400.0,Room located in the heart of Williamsburg,private room,Brooklyn,$70-175,Average
21692066,Andrew,2019-04-14,78.0,"Brooklyn, Bensonhurst",2340.0,South Brooklyn Artist / Student Studio Retreat,private room,Brooklyn,$70-175,Average
21692641,Apostolos,2019-03-21,100.0,"Manhattan, Morningside Heights",3000.0,"Large, cozy Studio in Morningside Heights",entire home/apt,Manhattan,$70-175,Average
21694908,Elizabeth & Timothee,2019-05-28,175.0,"Brooklyn, Crown Heights",5250.0,Charming 1875 Victorian,entire home/apt,Brooklyn,$70-175,Average
21695845,Shae,2019-05-07,199.0,"Manhattan, West Village",5970.0,Sunny West Village Studio Apartment,entire home/apt,Manhattan,$176-350,Expensive
21696833,Adele,2019-05-21,125.0,"Brooklyn, Flatbush",3750.0,Charming 2 BR Walk-up in a Private Victorian House,entire home/apt,Brooklyn,$70-175,Average
21698168,Amy,2019-06-24,100.0,"Brooklyn, Bedford-Stuyvesant",3000.0,Private bedroom with private bath bathroom,private room,Brooklyn,$70-175,Average
21698180,John,2019-06-04,37.0,"Brooklyn, East New York",1110.0,Oasis,private room,Brooklyn,$0-69,Budget
21698446,Mike  &  Kevin,2019-07-03,98.0,"Manhattan, Harlem",2940.0,Private Room In Manhattan!,private room,Manhattan,$70-175,Average
21699294,Analia,2019-06-22,70.0,"Brooklyn, Greenpoint",2100.0,"2017 BUILDING, NEW LOFT, 5 MIN SUB TO MANHATAN",private room,Brooklyn,$70-175,Average
21701058,Lisa,2019-03-02,2200.0,"Manhattan, Hell's Kitchen",66000.0,Luxury 8 Bedroom Townhouse in Midtown-Sleeps 16,entire home/apt,Manhattan,>$350,Extravagant
21701158,Sedef,2019-05-26,95.0,"Brooklyn, Williamsburg",2850.0,Bright Room with a Private Balcony in Williamsburg,private room,Brooklyn,$70-175,Average
21701695,Yamile,2019-06-25,135.0,"Manhattan, Upper West Side",4050.0,Lovely Private Room with Balcony in New York,private room,Manhattan,$70-175,Average
21703548,Yamile,2019-06-20,126.0,"Manhattan, Upper West Side",3780.0,Fantastic Room near Central Park and Lincoln Cente,private room,Manhattan,$70-175,Average
21703746,Mark,2019-06-10,70.0,"Queens, Sunnyside",2100.0,Urban Oasis in Sunnyside Gardens,private room,Queens,$70-175,Average
21707614,Guy,2019-07-01,150.0,"Brooklyn, Williamsburg",4500.0,Spacious Williamsburg Artist's Duplex,entire home/apt,Brooklyn,$70-175,Average
21709723,Johnny,2019-01-02,69.0,"Brooklyn, Williamsburg",2070.0,Williamsburg Home - Plant Jungle,private room,Brooklyn,$0-69,Budget
21709891,Beverly,2019-07-06,47.0,"Manhattan, Harlem",1410.0,Cozy room in Hamilton Hights R2,private room,Manhattan,$0-69,Budget
21710003,Sarah,2019-06-17,200.0,"Brooklyn, Greenpoint",6000.0,Garden 1-Bedroom Apartment in Greenpoint,entire home/apt,Brooklyn,$176-350,Expensive
21711085,Robert,2019-06-30,90.0,"Brooklyn, Crown Heights",2700.0,Chill modern garden apartment in Crown Heights,entire home/apt,Brooklyn,$70-175,Average
21711690,Beverly,2019-07-06,47.0,"Manhattan, Harlem",1410.0,Cozy room in Hamilton Hights R1,private room,Manhattan,$0-69,Budget
21711746,Ekta,2019-06-24,95.0,"Brooklyn, Flatbush",2850.0,Renovated private apartment close to subway train,entire home/apt,Brooklyn,$70-175,Average
21713358,Rachel,2019-05-16,54.0,"Brooklyn, Crown Heights",1620.0,Modern Whimsical Room,private room,Brooklyn,$0-69,Budget
21713495,Chryssie,2019-07-05,175.0,"Manhattan, Upper West Side",5250.0,"UWS - Cozy, Artsy 1 Bedroom",entire home/apt,Manhattan,$70-175,Average
21714930,Jerry,2019-06-30,245.0,"Queens, Flushing",7350.0,"Entire Home for 8 Guests, Fully Equipped",entire home/apt,Queens,$176-350,Expensive
21715655,Franco,2019-06-23,125.0,"Brooklyn, Williamsburg",3750.0,Studio Flat in Williamsburg  Ny  2/4 Guest,entire home/apt,Brooklyn,$70-175,Average
21715735,Kira,2019-01-21,45.0,"Brooklyn, Prospect Heights",1350.0,The BEST LOCATION in Brooklyn,private room,Brooklyn,$0-69,Budget
21715749,Federico,2019-06-01,100.0,"Brooklyn, Williamsburg",3000.0,Cozy Williamsburg Room on the Rooftop,private room,Brooklyn,$70-175,Average
21716449,Evan,2019-06-23,101.0,"Manhattan, Harlem",3030.0,Urban Hang Suite - Entire 1BR w/ Terrace & Doorman,entire home/apt,Manhattan,$70-175,Average
21716508,Gabriela,2019-06-24,49.0,"Queens, Astoria",1470.0,Cozy bedroom / 15 min from Manhattan,private room,Queens,$0-69,Budget
21718529,Johnny,2019-06-29,100.0,"Brooklyn, Bushwick",3000.0,Sunny room in Bushwick loft with skyline views,private room,Brooklyn,$70-175,Average
21721040,Amber,2019-06-25,100.0,"Brooklyn, Flatbush",3000.0,"Huge, bright one bedroom flat near Prospect Park",entire home/apt,Brooklyn,$70-175,Average
21721836,Rob,2019-07-04,249.0,"Brooklyn, Williamsburg",7470.0,"Huge Luxury 1BR, Massive Roof Deck Manhattan View",entire home/apt,Brooklyn,$176-350,Expensive
21722921,Aaron,2019-06-20,60.0,"Brooklyn, Greenpoint",1800.0,Bright & Spacious Bedroom in Greenpoint Apartment,private room,Brooklyn,$0-69,Budget
21723212,Abraham,2019-06-24,459.0,"Brooklyn, Crown Heights",13770.0,CROWN HEIGHTS GUEST HOUSE 2R2L3R3L+B,entire home/apt,Brooklyn,>$350,Extravagant
21723666,Lorna,2019-06-30,70.0,"Brooklyn, East Flatbush",2100.0,Private cozy room in E. Flatbush,private room,Brooklyn,$70-175,Average
21724762,Camila,2019-06-28,60.0,"Brooklyn, Crown Heights",1800.0,Beautiful private room in Brooklyn,private room,Brooklyn,$0-69,Budget
21726358,Abraham,2019-06-29,59.0,"Brooklyn, Crown Heights",1770.0,Crown Heights Guest House B,entire home/apt,Brooklyn,$0-69,Budget
21726826,Alejandra,2019-05-28,60.0,"Brooklyn, Williamsburg",1800.0,Prime Williamsburg. Bright  room steps from train,private room,Brooklyn,$0-69,Budget
21727407,Gipsy Properties,2019-05-20,350.0,"Manhattan, Tribeca",10500.0,3.5 MLN usd 2 bedroom LOFT in TriBeCa (4),entire home/apt,Manhattan,$176-350,Expensive
21727923,Aspen,2019-02-19,160.0,"Brooklyn, Clinton Hill",4800.0,Beautifully Restored Brownstone w. Chef's Kitchen,entire home/apt,Brooklyn,$70-175,Average
21727957,Bridget,2019-01-01,550.0,"Manhattan, Upper West Side",16500.0,Mod 3 Bd - Central Park/Columbus Circle 2 blocks,entire home/apt,Manhattan,>$350,Extravagant
21728589,Lorraine,2019-07-02,100.0,"Brooklyn, Bedford-Stuyvesant",3000.0,Cozy private apartment in the heart of Bed-Stuy.,entire home/apt,Brooklyn,$70-175,Average
21728670,Adam,2019-06-20,100.0,"Brooklyn, Williamsburg",3000.0,Private 1BR w/ Full-sized Bed. Great Location!,private room,Brooklyn,$70-175,Average
21730099,Karalyn,2019-04-28,105.0,"Brooklyn, Greenpoint",3150.0,Luxury studio in the heart of Greenpoint!,entire home/apt,Brooklyn,$70-175,Average
21730366,Michael,2019-06-25,75.0,"Brooklyn, Bushwick",2250.0,Coastal Bedroom - Bushwick Luxury Building,private room,Brooklyn,$70-175,Average
21730735,Asad,2019-07-03,52.0,"Queens, East Elmhurst",1560.0,"Steps to LGA, near CitiField, JFK,Manhattan (RM#1)",private room,Queens,$0-69,Budget
21732716,Reina,2019-06-24,42.0,"Brooklyn, Windsor Terrace",1260.0,Small Room in the great neighborhood ofPark Slope,private room,Brooklyn,$0-69,Budget
21733510,Ameyo,2019-01-04,120.0,"Brooklyn, Bedford-Stuyvesant",3600.0,Beautiful 1 bedroom in bedstuy,entire home/apt,Brooklyn,$70-175,Average
21733545,Sybilla Michelle,2019-06-30,175.0,"Manhattan, Hell's Kitchen",5250.0,No description,private room,Manhattan,$70-175,Average
21733997,Jamie,2019-04-29,80.0,"Brooklyn, Bedford-Stuyvesant",2400.0,Cozy Light Filled 1 Bedroom,entire home/apt,Brooklyn,$70-175,Average
21734761,Chris  &  Celia,2019-06-23,220.0,"Brooklyn, Williamsburg",6600.0,Spacious & Homey Williamsburg 1BR Apartment,entire home/apt,Brooklyn,$176-350,Expensive
21735642,Amelia,2019-06-24,101.0,"Brooklyn, Williamsburg",3030.0,Modern/Cozy Brooklyn Apartment,private room,Brooklyn,$70-175,Average
21736164,Sam,2019-01-20,73.0,"Brooklyn, Bedford-Stuyvesant",2190.0,"Light-filled 1BR Brownstone Apartment, Bed Stuy BK",entire home/apt,Brooklyn,$70-175,Average
21736808,Jessica,2019-07-03,125.0,"Manhattan, Lower East Side",3750.0,Lower East Side Chic Apartment,entire home/apt,Manhattan,$70-175,Average
21738018,Astor,2019-06-24,185.0,"Manhattan, Hell's Kitchen",5550.0,"2 Blocks from Times Square, Centrally Located!",entire home/apt,Manhattan,$176-350,Expensive
21738084,Hollye,2019-06-20,60.0,"Brooklyn, Williamsburg",1800.0,"Cozy and Relaxing, An East Williamsburg Getaway",private room,Brooklyn,$0-69,Budget
21738886,Leslie,2019-05-06,500.0,"Manhattan, Upper East Side",15000.0,UES Manhattan full service doorman building 2 BR,entire home/apt,Manhattan,>$350,Extravagant
21739264,Muhammad,2019-06-16,67.0,"Brooklyn, Kensington",2010.0,423 ocean parkway,private room,Brooklyn,$0-69,Budget
21739781,Victor,2019-05-12,65.0,"Queens, Queens Village",1950.0,Vic's Cafe Deluxe,private room,Queens,$0-69,Budget
21739805,Rashida,2019-05-19,70.0,"Bronx, Wakefield",2100.0,*Boogie Down Private and comfortable stay*,private room,Bronx,$70-175,Average
21740055,Rebecca,2019-06-27,130.0,"Brooklyn, Crown Heights",3900.0,Newly Renovated Brownstone Brooklyn Apartment,entire home/apt,Brooklyn,$70-175,Average
21740615,Jason,2019-05-31,51.0,"Brooklyn, Sunset Park",1530.0,"Master room Close to NYU Langone H/Metro N,R line",private room,Brooklyn,$0-69,Budget
21741118,Jason,2019-05-12,55.0,"Brooklyn, Sunset Park",1650.0,"Nice View room Close to NYU Lutheran H/Subway N,R",private room,Brooklyn,$0-69,Budget
21745018,Ted,2019-06-19,175.0,"Brooklyn, Williamsburg",5250.0,AMAZING 2 BEDROOM private apt in Williamsburg,entire home/apt,Brooklyn,$70-175,Average
21745569,Marvin,2019-02-09,45.0,"Brooklyn, East Flatbush",1350.0,Convenient Private and Cozy Environment,private room,Brooklyn,$0-69,Budget
21746100,Lucy,2019-05-04,150.0,"Brooklyn, Williamsburg",4500.0,2 bed 2 bath in cool east Williamsburg Loft!,entire home/apt,Brooklyn,$70-175,Average
21747137,Betsy & Dan,2019-05-11,140.0,"Brooklyn, Williamsburg",4200.0,"Private Room & Bath - Modern Bldg, S. W'Burg, BK",private room,Brooklyn,$70-175,Average
21750219,Artemisia,2019-04-12,195.0,"Manhattan, East Harlem",5850.0,Luxury 2 Bed / 2 Bath Apt 3 Blocks to Central Park,entire home/apt,Manhattan,$176-350,Expensive
21751275,Rachel,2019-04-30,225.0,"Manhattan, SoHo",6750.0,Modern West Soho Apartment,entire home/apt,Manhattan,$176-350,Expensive
21751907,Aura Angelica,2019-01-01,40.0,"Brooklyn, Sunset Park",1200.0,"Room in Brooklyn, 5 min to N and R train",private room,Brooklyn,$0-69,Budget
21752839,Julia  &  Estuardo,2019-06-24,195.0,"Brooklyn, Park Slope",5850.0,Huge Park Slope Loft & Private Garden near Subway,entire home/apt,Brooklyn,$176-350,Expensive
21753773,John,2019-05-28,30.0,"Brooklyn, East New York",900.0,oasis 2,private room,Brooklyn,$0-69,Budget
21754221,Agnes,2019-06-30,187.0,"Manhattan, SoHo",5610.0,STYLISH 1-BR APARTMENT IN PRIME SOHO!,entire home/apt,Manhattan,$176-350,Expensive
21754827,John,2019-06-23,45.0,"Brooklyn, East New York",1350.0,oasis 3,private room,Brooklyn,$0-69,Budget
21755710,Gerry,2019-05-20,49.0,"Brooklyn, Brownsville",1470.0,Your comfy abode in Brooklyn,private room,Brooklyn,$0-69,Budget
21762095,Sonia,2019-05-05,100.0,"Brooklyn, Williamsburg",3000.0,Brand New 1 Bdrm Apt in Williamsburg Brooklyn - 3L,entire home/apt,Brooklyn,$70-175,Average
21762711,Su,2019-06-01,700.0,"Brooklyn, Bedford-Stuyvesant",21000.0,Large House in Brooklyn near Express Subway,entire home/apt,Brooklyn,>$350,Extravagant
21762776,Maria,2019-01-01,100.0,"Brooklyn, East Flatbush",3000.0,Cozy 2 Bedroom in Multifamily,entire home/apt,Brooklyn,$70-175,Average
21763302,Marilyn,2019-06-22,83.0,"Queens, Ditmars Steinway",2490.0,Astoria flat 5 minutes to subway 10 mins to NYC,entire home/apt,Queens,$70-175,Average
21764245,Marco,2019-06-30,35.0,"Brooklyn, Greenpoint",1050.0,Top Bunk in Queer Co-Living Space for Men,shared room,Brooklyn,$0-69,Budget
21764576,Sausan,2019-06-06,133.0,"Manhattan, East Village",3990.0,Tranquil Parkside Oasis,entire home/apt,Manhattan,$70-175,Average
21765318,Marco,2019-06-23,35.0,"Brooklyn, Greenpoint",1050.0,Middle Bunk in Queer Co-Living Space for Men,shared room,Brooklyn,$0-69,Budget
21765794,Steven,2019-07-01,95.0,"Manhattan, East Village",2850.0,"Nice private bedroom, prime East Village",private room,Manhattan,$70-175,Average
21766524,Sunil,2019-06-30,200.0,"Brooklyn, Park Slope",6000.0,Beautifully Decorated Entire Floor of Brownstone,entire home/apt,Brooklyn,$176-350,Expensive
21767943,Richard,2019-03-09,195.0,"Brooklyn, Prospect Heights",5850.0,Cozy Hideaway in Artist’s Industrial Loft,entire home/apt,Brooklyn,$176-350,Expensive
21769473,Ethan,2019-02-07,495.0,"Manhattan, SoHo",14850.0,Designer's Own Soho Loft,entire home/apt,Manhattan,>$350,Extravagant
